DATETIME,SOI,SST_DIFF,enso
2014-03-06,-16.52,-0.4,0
2014-03-07,-22.88,-0.4,0
2014-03-08,-10.44,-0.4,0
2014-03-09,-4.84,-0.4,0
2014-03-10,-5.55,-0.23,0
2014-03-11,-8.14,-0.23,0
2014-03-12,-8.57,-0.23,0
2014-03-13,-11.06,-0.23,0
2014-03-14,-14.98,-0.23,0
2014-03-15,-25.99,-0.23,0
2014-03-16,-25.42,-0.23,0
2014-03-17,-25.94,-0.21,0
2014-03-18,-22.26,-0.21,0
2014-03-19,-30.73,-0.21,0
2014-03-20,-28.34,-0.21,0
2014-03-21,-12.78,-0.21,0
2014-03-22,3.35,-0.21,0
2014-03-23,-4.4,-0.21,0
2014-03-24,-4.21,-0.01,0
2014-03-25,-0.62,-0.01,0
2014-03-26,-2.2,-0.01,0
2014-03-27,-2.2,-0.01,0
2014-03-28,0.14,-0.01,0
2014-03-29,-2.54,-0.01,0
2014-03-30,-9.19,-0.01,0
2014-03-31,-17.95,0.09,0
2014-04-01,-12.26,0.09,0
2014-04-02,-0.79,0.09,0
2014-04-03,9.88,0.09,0
2014-04-04,9.3,0.09,0
2014-04-05,5.48,0.09,0
2014-04-06,7.35,0.09,0
2014-04-07,11.17,0.08,0
2014-04-08,13.27,0.08,0
2014-04-09,8.36,0.08,0
2014-04-10,-7.5,0.08,0
2014-04-11,8.58,0.08,0
2014-04-12,29.34,0.08,0
2014-04-13,28.77,0.08,0
2014-04-14,13.99,0.1,0
2014-04-15,-6.85,0.1,0
2014-04-16,-10.1,0.1,0
2014-04-17,-4.62,0.1,0
2014-04-18,-6.13,0.1,0
2014-04-19,1.58,0.1,0
2014-04-20,6.13,0.1,0
2014-04-21,3.53,0.17,0
2014-04-22,5.48,0.17,0
2014-04-23,19.54,0.17,0
2014-04-24,20.55,0.17,0
2014-04-25,13.99,0.17,0
2014-04-26,13.84,0.17,0
2014-04-27,16.37,0.17,0
2014-04-28,1.44,0.24,0
2014-04-29,-4.47,0.24,0
2014-04-30,-4.26,0.24,0
2014-05-01,-2.2,0.24,0
2014-05-02,-7.95,0.24,0
2014-05-03,-4.35,0.24,0
2014-05-04,-13.16,0.24,0
2014-05-05,-25.8,0.33,0
2014-05-06,-35.83,0.33,0
2014-05-07,-18.52,0.33,0
2014-05-08,-12.08,0.33,0
2014-05-09,4.77,0.33,0
2014-05-10,13.81,0.33,0
2014-05-11,23.61,0.33,0
2014-05-12,13.04,0.32,0
2014-05-13,5.46,0.32,0
2014-05-14,-0.36,0.32,0
2014-05-15,0.09,0.32,0
2014-05-16,4.08,0.32,0
2014-05-17,15.42,0.32,0
2014-05-18,17.25,0.32,0
2014-05-19,7.37,0.36,0
2014-05-20,-5.27,0.36,0
2014-05-21,5.0,0.36,0
2014-05-22,16.1,0.36,0
2014-05-23,15.49,0.36,0
2014-05-24,9.98,0.36,0
2014-05-25,13.96,0.36,0
2014-05-26,8.9,0.37,0
2014-05-27,7.6,0.37,0
2014-05-28,16.18,0.37,0
2014-05-29,16.64,0.37,0
2014-05-30,25.53,0.37,0
2014-05-31,18.1,0.37,0
2014-06-01,24.67,0.37,0
2014-06-02,22.49,0.34,0
2014-06-03,12.23,0.34,0
2014-06-04,-0.35,0.34,0
2014-06-05,1.33,0.34,0
2014-06-06,5.9,0.34,0
2014-06-07,5.62,0.34,0
2014-06-08,-9.42,0.34,0
2014-06-09,-29.03,0.21,0
2014-06-10,-20.1,0.21,0
2014-06-11,7.52,0.21,0
2014-06-12,30.01,0.21,0
2014-06-13,31.28,0.21,0
2014-06-14,25.66,0.21,0
2014-06-15,10.82,0.21,0
2014-06-16,-3.8,0.32,0
2014-06-17,-7.45,0.32,0
2014-06-18,-13.78,0.32,0
2014-06-19,-7.03,0.32,0
2014-06-20,1.9,0.32,0
2014-06-21,5.27,0.32,0
2014-06-22,-4.57,0.32,0
2014-06-23,-11.53,0.36,0
2014-06-24,-6.26,0.36,0
2014-06-25,-13.78,0.36,0
2014-06-26,-20.6,0.36,0
2014-06-27,-24.25,0.36,0
2014-06-28,-20.03,0.36,0
2014-06-29,-5.62,0.36,0
2014-06-30,-12.37,0.17,0
2014-07-01,-22.78,0.17,0
2014-07-02,-31.02,0.17,0
2014-07-03,-12.68,0.17,0
2014-07-04,4.06,0.17,0
2014-07-05,7.32,0.17,0
2014-07-06,12.5,0.17,0
2014-07-07,10.96,0.01,0
2014-07-08,5.11,0.01,0
2014-07-09,1.6,0.01,0
2014-07-10,-4.86,0.01,0
2014-07-11,-20.93,0.01,0
2014-07-12,-33.79,0.01,0
2014-07-13,-20.68,0.01,0
2014-07-14,0.06,-0.04,0
2014-07-15,18.53,-0.04,0
2014-07-16,11.57,-0.04,0
2014-07-17,5.48,-0.04,0
2014-07-18,5.79,-0.04,0
2014-07-19,1.6,-0.04,0
2014-07-20,3.02,-0.04,0
2014-07-21,-0.68,-0.19,0
2014-07-22,-8.0,-0.19,0
2014-07-23,-1.85,-0.19,0
2014-07-24,-0.12,-0.19,0
2014-07-25,-8.8,-0.19,0
2014-07-26,-23.76,-0.19,0
2014-07-27,-28.69,-0.19,0
2014-07-28,-13.85,0.04,0
2014-07-29,4.06,0.04,0
2014-07-30,6.65,0.04,0
2014-07-31,9.48,0.04,0
2014-08-01,12.93,0.04,0
2014-08-02,3.82,0.04,0
2014-08-03,-17.66,0.04,0
2014-08-04,-26.77,0.19,0
2014-08-05,-25.55,0.19,0
2014-08-06,-18.15,0.19,0
2014-08-07,-9.83,0.19,0
2014-08-08,-2.79,0.19,0
2014-08-09,-4.37,0.19,0
2014-08-10,-8.44,0.19,0
2014-08-11,-8.98,0.15,0
2014-08-12,-8.44,0.15,0
2014-08-13,-7.95,0.15,0
2014-08-14,-13.84,0.15,0
2014-08-15,-14.69,0.15,0
2014-08-16,-6.49,0.15,0
2014-08-17,-1.64,0.15,0
2014-08-18,-7.34,0.37,0
2014-08-19,-10.99,0.37,0
2014-08-20,-12.81,0.37,0
2014-08-21,-9.17,0.37,0
2014-08-22,-10.99,0.37,0
2014-08-23,-12.5,0.37,0
2014-08-24,-11.59,0.37,0
2014-08-25,-6.62,0.4,0
2014-08-26,-8.38,0.4,0
2014-08-27,-7.77,0.4,0
2014-08-28,-5.52,0.4,0
2014-08-29,-11.59,0.4,0
2014-08-30,-26.04,0.4,0
2014-08-31,-13.47,0.4,0
2014-09-01,-4.81,0.35,0
2014-09-02,-4.51,0.35,0
2014-09-03,-13.9,0.35,0
2014-09-04,-6.65,0.35,0
2014-09-05,0.36,0.35,0
2014-09-06,1.55,0.35,0
2014-09-07,-2.14,0.35,0
2014-09-08,-14.08,0.44,0
2014-09-09,-23.59,0.44,0
2014-09-10,-12.95,0.44,0
2014-09-11,-5.7,0.44,0
2014-09-12,-12.36,0.44,0
2014-09-13,-17.47,0.44,0
2014-09-14,-14.74,0.44,0
2014-09-15,-13.19,0.51,0
2014-09-16,-11.41,0.51,0
2014-09-17,-0.65,0.51,0
2014-09-18,-7.84,0.51,0
2014-09-19,-10.16,0.51,0
2014-09-20,-5.58,0.51,0
2014-09-21,-6.06,0.51,0
2014-09-22,-13.25,0.32,0
2014-09-23,-6.3,0.32,0
2014-09-24,-3.8,0.32,0
2014-09-25,-0.35,0.32,0
2014-09-26,6.06,0.32,0
2014-09-27,5.29,0.32,0
2014-09-28,0.36,0.32,0
2014-09-29,3.63,0.39,0
2014-09-30,-4.22,0.39,0
2014-10-01,-6.9,0.39,0
2014-10-02,-4.45,0.39,0
2014-10-03,-0.84,0.39,0
2014-10-04,7.67,0.39,0
2014-10-05,8.89,0.39,0
2014-10-06,-0.26,0.41,0
2014-10-07,-3.81,0.41,0
2014-10-08,6.51,0.41,0
2014-10-09,4.12,0.41,0
2014-10-10,5.22,0.41,0
2014-10-11,-6.13,0.41,0
2014-10-12,-10.9,0.41,0
2014-10-13,-16.7,0.46,0
2014-10-14,-14.76,0.46,0
2014-10-15,-18.76,0.46,0
2014-10-16,-14.44,0.46,0
2014-10-17,-11.86,0.46,0
2014-10-18,-8.38,0.46,0
2014-10-19,-5.87,0.46,0
2014-10-20,-16.12,0.39,0
2014-10-21,-24.88,0.39,0
2014-10-22,-25.34,0.39,0
2014-10-23,-24.18,0.39,0
2014-10-24,-17.99,0.39,0
2014-10-25,-16.96,0.39,0
2014-10-26,-22.95,0.39,0
2014-10-27,-10.64,0.46,0
2014-10-28,-6.32,0.46,0
2014-10-29,-7.29,0.46,0
2014-10-30,-0.65,0.46,0
2014-10-31,10.7,0.46,0
2014-11-01,3.37,0.46,0
2014-11-02,-2.99,0.46,0
2014-11-03,-9.74,0.57,0
2014-11-04,-11.46,0.57,0
2014-11-05,-15.08,0.57,0
2014-11-06,-27.17,0.57,0
2014-11-07,-19.22,0.57,0
2014-11-08,-21.89,0.57,0
2014-11-09,-18.26,0.57,0
2014-11-10,-16.86,0.66,0
2014-11-11,-7.64,0.66,0
2014-11-12,5.79,0.66,0
2014-11-13,7.76,0.66,0
2014-11-14,1.71,0.66,0
2014-11-15,-10.69,0.66,0
2014-11-16,-7.26,0.66,0
2014-11-17,3.37,0.79,0
2014-11-18,3.81,0.79,0
2014-11-19,-14.19,0.79,0
2014-11-20,-8.59,0.79,0
2014-11-21,1.08,0.79,0
2014-11-22,-2.42,0.79,0
2014-11-23,-6.87,0.79,0
2014-11-24,-4.58,0.7,0
2014-11-25,-3.06,0.7,0
2014-11-26,-2.55,0.7,0
2014-11-27,-10.88,0.7,0
2014-11-28,-15.91,0.7,0
2014-11-29,-17.37,0.7,0
2014-11-30,-11.14,0.7,0
2014-12-01,-17.18,0.71,0
2014-12-02,-7.89,0.71,0
2014-12-03,-6.02,0.71,0
2014-12-04,-3.43,0.71,0
2014-12-05,-0.57,0.71,0
2014-12-06,1.87,0.71,0
2014-12-07,10.33,0.71,0
2014-12-08,4.98,0.78,0
2014-12-09,-7.11,0.78,0
2014-12-10,-6.96,0.78,0
2014-12-11,-2.8,0.78,0
2014-12-12,-10.22,0.78,0
2014-12-13,-7.94,0.78,0
2014-12-14,-4.1,0.78,0
2014-12-15,-4.46,0.8,0
2014-12-16,1.76,0.8,0
2014-12-17,2.44,0.8,0
2014-12-18,2.75,0.8,0
2014-12-19,-12.82,0.8,0
2014-12-20,-16.04,0.8,0
2014-12-21,-15.93,0.8,0
2014-12-22,-20.14,0.63,0
2014-12-23,-37.16,0.63,0
2014-12-24,-38.56,0.63,0
2014-12-25,-16.97,0.63,0
2014-12-26,-1.19,0.63,0
2014-12-27,2.8,0.63,0
2014-12-28,-1.77,0.63,0
2014-12-29,-3.06,0.45,0
2014-12-30,-10.8,0.45,0
2014-12-31,-10.48,0.45,0
2015-01-01,-5.04,0.45,0
2015-01-02,3.21,0.45,0
2015-01-03,0.81,0.45,0
2015-01-04,-0.47,0.45,0
2015-01-05,-2.21,0.41,0
2015-01-06,3.59,0.41,0
2015-01-07,4.81,0.41,0
2015-01-08,-4.99,0.41,0
2015-01-09,-4.14,0.41,0
2015-01-10,5.52,0.41,0
2015-01-11,1.37,0.41,0
2015-01-12,0.24,0.48,0
2015-01-13,4.39,0.48,0
2015-01-14,2.78,0.48,0
2015-01-15,8.44,0.48,0
2015-01-16,2.36,0.48,0
2015-01-17,-10.03,0.48,0
2015-01-18,-29.72,0.48,0
2015-01-19,-43.8,0.56,0
2015-01-20,-40.98,0.56,0
2015-01-21,-38.48,0.56,0
2015-01-22,-32.07,0.56,0
2015-01-23,-25.29,0.56,0
2015-01-24,-12.53,0.56,0
2015-01-25,-19.4,0.56,0
2015-01-26,-14.88,0.47,0
2015-01-27,-13.14,0.47,0
2015-01-28,-5.08,0.47,0
2015-01-29,0.62,0.47,0
2015-01-30,-0.65,0.47,0
2015-01-31,-3.76,0.47,0
2015-02-01,-4.42,0.47,0
2015-02-02,-4.95,0.52,0
2015-02-03,-5.52,0.52,0
2015-02-04,-3.89,0.52,0
2015-02-05,-1.01,0.52,0
2015-02-06,-5.96,0.52,0
2015-02-07,-7.59,0.52,0
2015-02-08,-3.75,0.52,0
2015-02-09,-2.11,0.44,0
2015-02-10,-2.55,0.44,0
2015-02-11,-12.63,0.44,0
2015-02-12,-12.15,0.44,0
2015-02-13,-2.16,0.44,0
2015-02-14,2.74,0.44,0
2015-02-15,4.13,0.44,0
2015-02-16,2.21,0.42,0
2015-02-17,9.61,0.42,0
2015-02-18,17.39,0.42,0
2015-02-19,16.33,0.42,0
2015-02-20,24.11,0.42,0
2015-02-21,25.02,0.42,0
2015-02-22,10.9,0.42,0
2015-02-23,-9.37,0.64,0
2015-02-24,-13.83,0.64,0
2015-02-25,-21.76,0.64,0
2015-02-26,-12.82,0.64,0
2015-02-27,-2.07,0.64,0
2015-02-28,2.98,0.64,0
2015-03-01,8.04,0.64,0
2015-03-02,5.46,0.45,0
2015-03-03,7.66,0.45,0
2015-03-04,4.55,0.45,0
2015-03-05,-3.88,0.45,0
2015-03-06,-2.78,0.45,0
2015-03-07,-5.79,0.45,0
2015-03-08,-22.55,0.45,0
2015-03-09,-22.26,0.23,0
2015-03-10,-17.14,0.23,0
2015-03-11,-16.42,0.23,0
2015-03-12,-15.89,0.23,0
2015-03-13,-8.38,0.23,0
2015-03-14,-6.42,0.23,0
2015-03-15,-12.45,0.23,0
2015-03-16,-35.23,0.45,0
2015-03-17,-35.9,0.45,0
2015-03-18,-22.16,0.45,0
2015-03-19,-15.84,0.45,0
2015-03-20,-31.21,0.45,0
2015-03-21,-18.81,0.45,0
2015-03-22,-6.7,0.45,0
2015-03-23,-1.15,0.5,0
2015-03-24,3.78,0.5,0
2015-03-25,1.2,0.5,0
2015-03-26,2.63,0.5,0
2015-03-27,-14.46,0.5,0
2015-03-28,-17.23,0.5,0
2015-03-29,-14.12,0.5,0
2015-03-30,-8.47,0.4,0
2015-03-31,-8.81,0.4,0
2015-04-01,4.76,0.4,0
2015-04-02,13.48,0.4,0
2015-04-03,1.8,0.4,0
2015-04-04,0.36,0.4,0
2015-04-05,7.71,0.4,0
2015-04-06,8.29,0.45,0
2015-04-07,-2.96,0.45,0
2015-04-08,-31.15,0.45,0
2015-04-09,-19.83,0.45,0
2015-04-10,-4.9,0.45,0
2015-04-11,1.51,0.45,0
2015-04-12,2.02,0.45,0
2015-04-13,1.73,0.75,0
2015-04-14,6.2,0.75,0
2015-04-15,5.98,0.75,0
2015-04-16,-8.94,0.75,0
2015-04-17,-12.33,0.75,0
2015-04-18,-5.77,0.75,0
2015-04-19,-3.1,0.75,0
2015-04-20,1.51,0.73,0
2015-04-21,-10.38,0.73,0
2015-04-22,-11.25,0.73,0
2015-04-23,-5.7,0.73,0
2015-04-24,5.98,0.73,0
2015-04-25,10.24,0.73,0
2015-04-26,3.89,0.73,0
2015-04-27,-9.74,0.73,0
2015-04-28,-15.43,0.73,0
2015-04-29,-18.96,0.73,0
2015-04-30,-7.36,0.73,0
2015-05-01,-0.59,0.73,0
2015-05-02,3.62,0.73,0
2015-05-03,2.09,0.73,0
2015-05-04,-2.66,0.65,0
2015-05-05,-8.79,0.65,0
2015-05-06,-6.65,0.65,0
2015-05-07,-17.83,0.65,0
2015-05-08,-32.38,0.65,0
2015-05-09,-46.94,0.65,0
2015-05-10,-44.18,0.65,0
2015-05-11,-40.43,0.68,0
2015-05-12,-35.14,0.68,0
2015-05-13,-31.39,0.68,0
2015-05-14,-27.71,0.68,0
2015-05-15,-33.15,0.68,0
2015-05-16,-30.32,0.68,0
2015-05-17,-22.73,0.68,0
2015-05-18,-24.72,0.82,1
2015-05-19,-23.57,0.82,1
2015-05-20,-3.12,0.82,0
2015-05-21,-6.65,0.82,0
2015-05-22,-12.47,0.82,1
2015-05-23,-17.75,0.82,1
2015-05-24,-3.12,0.82,0
2015-05-25,5.61,0.98,0
2015-05-26,-0.67,0.98,0
2015-05-27,4.77,0.98,0
2015-05-28,17.64,0.98,0
2015-05-29,17.18,0.98,0
2015-05-30,11.59,0.98,0
2015-05-31,4.15,0.98,0
2015-06-01,13.99,1.05,0
2015-06-02,6.4,1.05,0
2015-06-03,2.88,1.05,0
2015-06-04,1.12,1.05,0
2015-06-05,-4.71,1.05,0
2015-06-06,-2.32,1.05,0
2015-06-07,3.87,1.05,0
2015-06-08,8.93,1.15,0
2015-06-09,15.11,1.15,0
2015-06-10,7.8,1.15,0
2015-06-11,-3.23,1.15,0
2015-06-12,-4.01,1.15,0
2015-06-13,10.68,1.15,0
2015-06-14,8.86,1.15,0
2015-06-15,10.75,0.97,0
2015-06-16,0.77,0.97,0
2015-06-17,-1.69,0.97,0
2015-06-18,1.9,0.97,0
2015-06-19,-16.52,0.97,1
2015-06-20,-34.44,0.97,1
2015-06-21,-28.68,0.97,1
2015-06-22,-28.4,1.03,1
2015-06-23,-28.54,1.03,1
2015-06-24,-30.86,1.03,1
2015-06-25,-44.43,1.03,1
2015-06-26,-48.93,1.03,1
2015-06-27,-40.77,1.03,1
2015-06-28,-34.59,1.03,1
2015-06-29,-28.47,1.13,1
2015-06-30,-21.58,1.13,1
2015-07-01,-21.61,1.13,1
2015-07-02,-32.75,1.13,1
2015-07-03,-34.66,1.13,1
2015-07-04,-30.78,1.13,1
2015-07-05,-10.71,1.13,1
2015-07-06,2.83,1.35,0
2015-07-07,13.48,1.35,0
2015-07-08,3.57,1.35,0
2015-07-09,3.32,1.35,0
2015-07-10,-3.02,1.35,0
2015-07-11,-0.49,1.35,0
2015-07-12,-3.82,1.35,0
2015-07-13,-9.6,1.47,1
2015-07-14,-18.28,1.47,1
2015-07-15,-28.32,1.47,1
2015-07-16,-31.46,1.47,1
2015-07-17,-18.53,1.47,1
2015-07-18,-7.7,1.47,0
2015-07-19,-9.23,1.47,1
2015-07-20,-8.37,1.38,1
2015-07-21,-0.06,1.38,0
2015-07-22,-7.08,1.38,0
2015-07-23,-11.39,1.38,1
2015-07-24,-14.4,1.38,1
2015-07-25,-16.25,1.38,1
2015-07-26,-12.56,1.38,1
2015-07-27,-17.17,1.69,1
2015-07-28,-18.9,1.69,1
2015-07-29,-31.76,1.69,1
2015-07-30,-31.02,1.69,1
2015-07-31,-21.91,1.69,1
2015-08-01,-22.4,1.69,1
2015-08-02,-29.62,1.69,1
2015-08-03,-37.87,1.79,1
2015-08-04,-39.03,1.79,1
2015-08-05,-32.96,1.79,1
2015-08-06,-25.92,1.79,1
2015-08-07,-19.73,1.79,1
2015-08-08,-16.02,1.79,1
2015-08-09,-4.37,1.79,0
2015-08-10,-4.67,1.87,0
2015-08-11,-4.61,1.87,0
2015-08-12,-11.59,1.87,1
2015-08-13,-19.54,1.87,1
2015-08-14,-30.1,1.87,1
2015-08-15,-31.74,1.87,1
2015-08-16,-28.77,1.87,1
2015-08-17,-17.06,2.01,1
2015-08-18,-7.77,2.01,0
2015-08-19,-16.27,2.01,1
2015-08-20,-31.32,2.01,1
2015-08-21,-21.85,2.01,1
2015-08-22,-10.62,2.01,1
2015-08-23,-2.61,2.01,0
2015-08-24,-7.1,2.2,0
2015-08-25,-8.07,2.2,1
2015-08-26,-12.14,2.2,1
2015-08-27,-12.93,2.2,1
2015-08-28,-15.42,2.2,1
2015-08-29,-22.21,2.2,1
2015-08-30,-27.43,2.2,1
2015-08-31,-17.97,2.19,1
2015-09-01,-13.49,2.19,1
2015-09-02,-5.76,2.19,0
2015-09-03,1.67,2.19,0
2015-09-04,7.55,2.19,0
2015-09-05,-11.7,2.19,1
2015-09-06,-17.11,2.19,1
2015-09-07,-13.01,2.27,1
2015-09-08,-11.65,2.27,1
2015-09-09,-19.07,2.27,1
2015-09-10,-30.36,2.27,1
2015-09-11,-33.75,2.27,1
2015-09-12,-26.03,2.27,1
2015-09-13,-24.54,2.27,1
2015-09-14,-31.31,2.25,1
2015-09-15,-24.42,2.25,1
2015-09-16,-12.95,2.25,1
2015-09-17,-4.93,2.25,0
2015-09-18,-4.69,2.25,0
2015-09-19,-10.1,2.25,1
2015-09-20,-13.01,2.25,1
2015-09-21,-15.03,2.18,1
2015-09-22,-15.21,2.18,1
2015-09-23,-16.87,2.18,1
2015-09-24,-24.3,2.18,1
2015-09-25,-30.96,2.18,1
2015-09-26,-32.56,2.18,1
2015-09-27,-17.71,2.18,1
2015-09-28,-15.98,2.24,1
2015-09-29,-13.72,2.24,1
2015-09-30,-18.78,2.24,1
2015-10-01,-29.91,2.24,1
2015-10-02,-35.97,2.24,1
2015-10-03,-49.77,2.24,1
2015-10-04,-46.67,2.24,1
2015-10-05,-27.46,2.28,1
2015-10-06,-20.24,2.28,1
2015-10-07,-14.83,2.28,1
2015-10-08,-16.44,2.28,1
2015-10-09,-23.14,2.28,1
2015-10-10,-24.37,2.28,1
2015-10-11,-18.63,2.28,1
2015-10-12,-22.82,2.28,1
2015-10-13,-28.75,2.28,1
2015-10-14,-42.22,2.28,1
2015-10-15,-31.59,2.28,1
2015-10-16,-12.64,2.28,1
2015-10-17,-3.87,2.28,0
2015-10-18,-1.23,2.28,0
2015-10-19,-9.86,2.35,1
2015-10-20,-10.32,2.35,1
2015-10-21,-6.32,2.35,0
2015-10-22,-5.61,2.35,0
2015-10-23,-12.83,2.35,1
2015-10-24,-14.89,2.35,1
2015-10-25,-19.28,2.35,1
2015-10-26,-22.89,2.53,1
2015-10-27,-24.11,2.53,1
2015-10-28,-30.88,2.53,1
2015-10-29,-27.01,2.53,1
2015-10-30,-16.57,2.53,1
2015-10-31,-9.09,2.53,1
2015-11-01,-4.77,2.53,0
2015-11-02,-4.65,2.59,0
2015-11-03,-9.1,2.59,1
2015-11-04,-11.65,2.59,1
2015-11-05,-13.81,2.59,1
2015-11-06,-10.25,2.59,1
2015-11-07,-6.56,2.59,0
2015-11-08,-8.21,2.59,1
2015-11-09,-1.53,2.64,0
2015-11-10,4.58,2.64,0
2015-11-11,6.8,2.64,0
2015-11-12,7.0,2.64,0
2015-11-13,-4.01,2.64,0
2015-11-14,-4.65,2.64,0
2015-11-15,0.95,2.64,0
2015-11-16,3.43,2.77,0
2015-11-17,11.51,2.77,0
2015-11-18,2.92,2.77,0
2015-11-19,-0.89,2.77,0
2015-11-20,-5.35,2.77,0
2015-11-21,0.89,2.77,0
2015-11-22,10.18,2.77,0
2015-11-23,11.96,2.52,0
2015-11-24,2.67,2.52,0
2015-11-25,5.28,2.52,0
2015-11-26,-3.95,2.52,0
2015-11-27,-11.96,2.52,1
2015-11-28,-22.84,2.52,1
2015-11-29,-24.69,2.52,1
2015-11-30,-16.1,2.52,1
2015-12-01,-22.89,2.52,1
2015-12-02,-33.68,2.52,1
2015-12-03,-47.59,2.52,1
2015-12-04,-29.43,2.52,1
2015-12-05,-19.98,2.52,1
2015-12-06,-13.13,2.52,1
2015-12-07,-12.92,2.4,1
2015-12-08,-12.77,2.4,1
2015-12-09,-15.41,2.4,1
2015-12-10,-21.59,2.4,1
2015-12-11,-19.46,2.4,1
2015-12-12,-12.51,2.4,1
2015-12-13,-4.57,2.4,0
2015-12-14,-4.83,2.55,0
2015-12-15,-8.98,2.55,1
2015-12-16,-11.26,2.55,1
2015-12-17,-6.59,2.55,0
2015-12-18,2.91,2.55,0
2015-12-19,2.02,2.55,0
2015-12-20,13.65,2.55,0
2015-12-21,-0.94,2.17,0
2015-12-22,-4.26,2.17,0
2015-12-23,6.8,2.17,0
2015-12-24,30.72,2.17,0
2015-12-25,28.28,2.17,0
2015-12-26,12.92,2.17,0
2015-12-27,-2.8,2.17,0
2015-12-28,-23.25,2.26,1
2015-12-29,-24.24,2.26,1
2015-12-30,-27.3,2.26,1
2015-12-31,-29.53,2.26,1
2016-01-01,-32.59,2.26,1
2016-01-02,-38.53,2.26,1
2016-01-03,-33.91,2.26,1
2016-01-04,-30.66,2.17,1
2016-01-05,-37.12,2.17,1
2016-01-06,-33.72,2.17,1
2016-01-07,-28.45,2.17,1
2016-01-08,-24.77,2.17,1
2016-01-09,-22.09,2.17,1
2016-01-10,-23.6,2.17,1
2016-01-11,-21.76,2.45,1
2016-01-12,-17.75,2.45,1
2016-01-13,-16.72,2.45,1
2016-01-14,-21.48,2.45,1
2016-01-15,-24.58,2.45,1
2016-01-16,-24.21,2.45,1
2016-01-17,-32.12,2.45,1
2016-01-18,-19.92,2.4,1
2016-01-19,-21.29,2.4,1
2016-01-20,-21.71,2.4,1
2016-01-21,-24.07,2.4,1
2016-01-22,-28.12,2.4,1
2016-01-23,-25.76,2.4,1
2016-01-24,-18.41,2.4,1
2016-01-25,-8.8,2.4,1
2016-01-26,-10.31,2.4,1
2016-01-27,-14.65,2.4,1
2016-01-28,-11.39,2.4,1
2016-01-29,-4.19,2.4,0
2016-01-30,2.41,2.4,0
2016-01-31,-4.0,2.4,0
2016-02-01,-4.08,2.24,0
2016-02-02,6.96,2.24,0
2016-02-03,8.65,2.24,0
2016-02-04,0.0,2.24,0
2016-02-05,-2.55,2.24,0
2016-02-06,-1.58,2.24,0
2016-02-07,3.36,2.24,0
2016-02-08,-5.67,2.11,0
2016-02-09,-6.92,2.11,0
2016-02-10,0.72,2.11,0
2016-02-11,9.17,2.11,0
2016-02-12,2.64,2.11,0
2016-02-13,-14.17,2.11,1
2016-02-14,-19.16,2.11,1
2016-02-15,-28.96,1.83,1
2016-02-16,-38.52,1.83,1
2016-02-17,-40.2,1.83,1
2016-02-18,-29.25,1.83,1
2016-02-19,-25.02,1.83,1
2016-02-20,-29.01,1.83,1
2016-02-21,-34.01,1.83,1
2016-02-22,-50.34,1.51,1
2016-02-23,-46.11,1.51,1
2016-02-24,-34.34,1.51,1
2016-02-25,-25.75,1.51,1
2016-02-26,-28.63,1.51,1
2016-02-27,-30.16,1.51,1
2016-02-28,-40.49,1.51,1
2016-02-29,-49.18,1.45,1
2016-03-01,-46.96,1.45,1
2016-03-02,-36.81,1.45,1
2016-03-03,-25.27,1.45,1
2016-03-04,-9.86,1.45,1
2016-03-05,-5.98,1.45,0
2016-03-06,-3.45,1.45,0
2016-03-07,0.19,1.47,0
2016-03-08,6.41,1.47,0
2016-03-09,9.52,1.47,0
2016-03-10,-0.48,1.47,0
2016-03-11,0.24,1.47,0
2016-03-12,2.54,1.47,0
2016-03-13,4.88,1.47,0
2016-03-14,6.94,1.3,0
2016-03-15,17.47,1.3,0
2016-03-16,21.92,1.3,0
2016-03-17,7.71,1.3,0
2016-03-18,5.7,1.3,0
2016-03-19,0.05,1.3,0
2016-03-20,-4.31,1.3,0
2016-03-21,-5.84,1.14,0
2016-03-22,-0.81,1.14,0
2016-03-23,-3.21,1.14,0
2016-03-24,-18.62,1.14,1
2016-03-25,-15.84,1.14,1
2016-03-26,-14.36,1.14,1
2016-03-27,-21.21,1.14,1
2016-03-28,-16.8,1.13,1
2016-03-29,-14.22,1.13,1
2016-03-30,-16.56,1.13,1
2016-03-31,-19.48,1.13,1
2016-04-01,-9.37,1.13,1
2016-04-02,-9.01,1.13,1
2016-04-03,-11.03,1.13,1
2016-04-04,-18.82,0.92,1
2016-04-05,-12.62,0.92,1
2016-04-06,-8.37,0.92,1
2016-04-07,-18.24,0.92,1
2016-04-08,-19.76,0.92,1
2016-04-09,-12.98,0.92,1
2016-04-10,-2.6,0.92,0
2016-04-11,-9.23,0.98,1
2016-04-12,-13.2,0.98,1
2016-04-13,-14.85,0.98,1
2016-04-14,-19.76,0.98,1
2016-04-15,-30.86,0.98,1
2016-04-16,-24.73,0.98,1
2016-04-17,-19.83,0.98,1
2016-04-18,-19.83,0.9,1
2016-04-19,-20.84,0.9,1
2016-04-20,-45.35,0.9,1
2016-04-21,-36.27,0.9,1
2016-04-22,-37.42,0.9,1
2016-04-23,-19.83,0.9,1
2016-04-24,-1.95,0.9,0
2016-04-25,-16.22,0.62,0
2016-04-26,-27.33,0.62,0
2016-04-27,-30.21,0.62,0
2016-04-28,-16.15,0.62,0
2016-04-29,-22.64,0.62,0
