Date,Population,enso,mean_humidity,mean_solar_radiation,mean_temp,mean_wind_direction,mean_windspeed,rainfall,Year,Week,Predicted_Demand
2023-01-01,8323889.0,0.0,71.30434782608695,187.7,23.83652173913044,231.7271739130435,2.591304347826087,0.6,2023,52,8233.452975416722
2023-01-08,8325968.812,0.0,76.87416666666667,213.1916666666667,23.453333333333333,178.43055555555554,1.696527777777778,0.3,2023,1,8431.127320833371
2023-01-15,8328048.624,0.0,85.81,73.62291666666667,17.603333333333335,147.41145833333334,2.223263888888889,12.6,2023,2,7820.99983624996
2023-01-22,8330128.436,0.0,80.72333333333334,125.11041666666668,18.863333333333333,107.96805555555557,1.743402777777778,1.0,2023,3,8351.564228750003
2023-01-29,8332208.247386759,0.0,67.8425,300.90625,22.985,113.6736111111111,1.5875,0.0,2023,4,8796.16821958332
2023-02-05,8334288.059233449,0.0,73.01354166666667,324.37083333333334,22.80479166666667,144.72152777777777,2.368402777777778,0.0,2023,5,8874.4346283333
2023-02-12,8336367.871,0.0,72.32416666666667,112.24166666666667,19.645,146.39513888888888,1.9916666666666665,0.0,2023,6,8495.658049583346
2023-02-19,8338447.682926829,1.0,71.63416666666667,245.35625,21.92333333333333,102.40763888888888,1.6378472222222225,0.0,2023,7,8835.972867916678
2023-02-26,8340527.494773519,1.0,54.045,346.65000000000003,27.005,188.29479166666667,1.5354166666666669,0.0,2023,8,9916.740171250007
2023-03-05,8342607.3066202095,1.0,54.70166666666668,347.49583333333334,25.831666666666667,163.83645833333333,2.575,0.0,2023,9,9301.485229583319
2023-03-12,8344687.118466899,1.0,72.35583333333334,277.36875,22.8075,93.17708333333331,2.002083333333333,0.0,2023,10,9162.836190833368
2023-03-19,8346766.930313589,0.0,65.65166666666667,325.00416666666666,27.7125,103.02708333333334,1.91875,0.0,2023,11,10470.209186666623
2023-03-26,8348846.742160278,0.0,74.39416666666666,279.2291666666667,23.559166666666663,159.39270833333333,2.3875,0.0,2023,12,8904.558910416665
2023-04-02,8350926.554006969,0.0,83.17583333333333,93.05208333333331,18.98,167.96666666666667,2.020833333333333,11.0,2023,13,8436.781740416673
2023-04-09,8353006.365853659,0.0,80.92583333333333,136.88125,20.651666666666667,150.80729166666666,1.8135416666666664,0.4,2023,14,8540.390535833336
2023-04-16,8355086.177700348,0.0,74.45916666666666,201.8958333333333,22.49416666666667,99.04166666666669,1.725347222222222,0.0,2023,15,8509.348856249968
2023-04-23,8357165.989547038,0.0,76.5925,268.40208333333334,20.671458333333334,166.65972222222223,2.386111111111111,0.0,2023,16,8224.853180833312
2023-04-30,8359245.801393728,0.0,48.3125,345.3895833333333,17.809166666666666,233.46354166666663,3.684375,0.0,2023,17,8395.112172083342
2023-05-07,8361325.613240418,1.0,40.82083333333333,372.50208333333336,18.82,209.01666666666665,2.1708333333333334,0.0,2023,18,8449.095623750049
2023-05-14,8363405.425087108,1.0,36.240833333333335,360.0958333333333,23.35833333333333,186.2552083333333,1.9833333333333327,0.0,2023,19,8898.846872916718
2023-05-21,8365485.236933798,1.0,60.053333333333335,347.725,24.668333333333333,156.80208333333334,2.1479166666666667,0.0,2023,20,9486.430284999984
2023-05-28,8367565.048780488,1.0,54.90208333333334,312.02916666666664,26.879375,156.01388888888889,1.98125,0.0,2023,21,10299.24940833335
2023-06-04,8369644.860627178,1.0,53.34666666666666,270.2604166666667,26.00916666666667,215.4989583333333,2.7302083333333336,0.0,2023,22,9442.4788425
2023-06-11,8371724.672473867,0.0,76.09916666666666,121.89583333333331,19.18166666666667,147.96562500000002,1.8875,4.0,2023,23,8462.214036250003
2023-06-18,8373804.484320558,0.0,78.83333333333333,201.82083333333333,21.87833333333333,125.16770833333334,1.6260416666666666,0.0,2023,24,8790.255229166685
2023-06-25,8375884.296167247,0.0,68.74583333333334,306.72083333333336,26.030833333333334,127.4125,1.578125,0.0,2023,25,9407.979187916646
