DATE,SOI,SST_DIFF,enso
12/31/2009,13.8,1.59,0
1/1/2010,11.17,1.59,0
1/2/2010,8.91,1.59,0
1/3/2010,4.48,1.59,0
1/4/2010,14.09,1.55,0
1/5/2010,11.69,1.55,0
1/6/2010,-3.43,1.55,0
1/7/2010,-5.88,1.55,0
1/8/2010,-10.69,1.55,1
1/9/2010,-22.42,1.55,1
1/10/2010,-34.43,1.55,1
1/11/2010,-26.52,1.51,1
1/12/2010,-4.85,1.51,0
1/13/2010,-2.73,1.51,0
1/14/2010,-6.12,1.51,0
1/15/2010,-3.06,1.51,0
1/16/2010,-1.74,1.51,0
1/17/2010,-0.04,1.51,0
1/18/2010,-6.64,1.27,0
1/19/2010,-13,1.27,1
1/20/2010,-16.39,1.27,1
1/21/2010,-13.18,1.27,1
1/22/2010,-12.1,1.27,1
1/23/2010,-12.24,1.27,1
1/24/2010,-5.65,1.27,0
1/25/2010,-3.1,1.18,0
1/26/2010,-3.1,1.18,0
1/27/2010,-9.46,1.18,1
1/28/2010,-17.33,1.18,1
1/29/2010,-11.06,1.18,1
1/30/2010,-18.6,1.18,1
1/31/2010,-42.49,1.18,1
2/1/2010,-58.07,0.86,1
2/2/2010,-53.51,0.86,1
2/3/2010,-44.09,0.86,1
2/4/2010,-60.28,0.86,1
2/5/2010,-80.41,0.86,1
2/6/2010,-58.5,0.86,1
2/7/2010,-44.24,0.86,1
2/8/2010,-37.61,0.93,1
2/9/2010,-26.42,0.93,1
2/10/2010,-27.43,0.93,1
2/11/2010,-24.69,0.93,1
2/12/2010,-16.33,0.93,1
2/13/2010,-9.89,0.93,1
2/14/2010,-8.6,0.93,1
2/15/2010,-7.68,0.88,0
2/16/2010,-2.45,0.88,0
2/17/2010,-5.57,0.88,0
2/18/2010,-5.09,0.88,0
2/19/2010,-7.35,0.88,0
2/20/2010,-7.59,0.88,0
2/21/2010,0.67,0.88,0
2/22/2010,8.21,1.05,0
2/23/2010,6.92,1.05,0
2/24/2010,10.47,1.05,0
2/25/2010,13.21,1.05,0
2/26/2010,10.9,1.05,0
2/27/2010,20.27,1.05,0
2/28/2010,4.71,1.05,0
3/1/2010,-6.56,0.9,0
3/2/2010,-12.54,0.9,1
3/3/2010,-25.42,0.9,1
3/4/2010,-22.83,0.9,1
3/5/2010,-35.23,0.9,1
3/6/2010,-33.36,0.9,1
3/7/2010,-22.83,0.9,1
3/8/2010,-15.65,0.85,1
3/9/2010,-14.46,0.85,1
3/10/2010,-16.8,0.85,1
3/11/2010,-25.9,0.85,1
3/12/2010,-29.49,0.85,1
3/13/2010,-24.56,0.85,1
3/14/2010,-12.49,0.85,1
3/15/2010,-5.17,0.86,0
3/16/2010,-2.78,0.86,0
3/17/2010,-2.78,0.86,0
3/18/2010,-9.1,0.86,1
3/19/2010,-7.9,0.86,0
3/20/2010,-13.74,0.86,1
3/21/2010,-12.97,0.86,1
3/22/2010,-8.71,0.72,0
3/23/2010,-1.63,0.72,0
3/24/2010,7.18,0.72,0
3/25/2010,4.69,0.72,0
3/26/2010,1.91,0.72,0
3/27/2010,-3.83,0.72,0
3/28/2010,-2.97,0.72,0
3/29/2010,5.74,0.54,0
3/30/2010,7.85,0.54,0
3/31/2010,7.8,0.54,0
4/1/2010,15.21,0.54,0
4/2/2010,23.07,0.54,0
4/3/2010,22.78,0.54,0
4/4/2010,25.88,0.54,0
4/5/2010,27.18,0.41,0
4/6/2010,28.55,0.41,0
4/7/2010,22.64,0.41,0
4/8/2010,12.33,0.41,0
4/9/2010,5.91,0.41,0
4/10/2010,14.56,0.41,0
4/11/2010,12.4,0.41,0
4/12/2010,19.47,0.46,0
4/13/2010,15.5,0.46,0
4/14/2010,5.41,0.46,0
4/15/2010,0.5,0.46,0
4/16/2010,3.32,0.46,0
4/17/2010,11.17,0.46,0
4/18/2010,9.37,0.46,0
4/19/2010,12.26,0.27,0
4/20/2010,17.74,0.27,0
4/21/2010,20.55,0.27,0
4/22/2010,15.79,0.27,0
4/23/2010,1.44,0.27,0
4/24/2010,0.5,0.27,0
4/25/2010,10.53,0.27,0
4/26/2010,14.78,0.17,0
4/27/2010,5.69,0.17,0
4/28/2010,0.65,0.17,0
4/29/2010,-8.65,0.17,0
4/30/2010,-2.6,0.17,0
5/1/2010,8.83,0.17,0
5/2/2010,12.43,0.17,0
5/3/2010,14.57,0.01,0
5/4/2010,22.08,0.01,0
5/5/2010,27.06,0.01,0
5/6/2010,8.14,0.01,0
5/7/2010,-11.32,0.01,0
5/8/2010,-3.28,0.01,0
5/9/2010,8.6,0.01,0
5/10/2010,18.56,-0.26,0
5/11/2010,9.21,-0.26,0
5/12/2010,6.68,-0.26,0
5/13/2010,-6.72,-0.26,0
5/14/2010,0.02,-0.26,0
5/15/2010,5.76,-0.26,0
5/16/2010,15.95,-0.26,0
5/17/2010,16.87,-0.52,0
5/18/2010,16.18,-0.52,0
5/19/2010,6.91,-0.52,0
5/20/2010,1.78,-0.52,0
5/21/2010,-11.32,-0.52,0
5/22/2010,-4.04,-0.52,0
5/23/2010,16.49,-0.52,0
5/24/2010,6.76,-0.5,0
5/25/2010,2.32,-0.5,0
5/26/2010,17.48,-0.5,0
5/27/2010,32.04,-0.5,0
5/28/2010,31.5,-0.5,0
5/29/2010,22.39,-0.5,0
5/30/2010,18.02,-0.5,0
5/31/2010,14.96,-0.62,0
6/1/2010,12.79,-0.62,0
6/2/2010,12.79,-0.62,0
6/3/2010,1.48,-0.62,0
6/4/2010,-7.59,-0.62,0
6/5/2010,-6.05,-0.62,0
6/6/2010,0.14,-0.62,0
6/7/2010,-8.15,-0.67,0
6/8/2010,-16.1,-0.67,0
6/9/2010,-9,-0.67,0
6/10/2010,-4.29,-0.67,0
6/11/2010,-4.22,-0.67,0
6/12/2010,0.35,-0.67,0
6/13/2010,2.88,-0.67,0
6/14/2010,-3.66,-0.81,0
6/15/2010,-1.97,-0.81,0
6/16/2010,5.06,-0.81,0
6/17/2010,-1.34,-0.81,0
6/18/2010,4.85,-0.81,0
6/19/2010,0.7,-0.81,0
6/20/2010,-1.69,-0.81,0
6/21/2010,-1.06,-0.88,0
6/22/2010,-8.51,-0.88,0
6/23/2010,-6.61,-0.88,0
6/24/2010,-0.07,-0.88,0
6/25/2010,11.04,-0.88,-1
6/26/2010,3.16,-0.88,0
6/27/2010,7.52,-0.88,0
6/28/2010,20.45,-0.97,-1
6/29/2010,25.8,-0.97,-1
6/30/2010,10.68,-0.97,-1
7/1/2010,12.86,-0.97,-1
7/2/2010,11.39,-0.97,-1
7/3/2010,-2.28,-0.97,0
7/4/2010,2.71,-0.97,0
7/5/2010,16.8,-1.15,-1
7/6/2010,19.7,-1.15,-1
7/7/2010,14.47,-1.15,-1
7/8/2010,10.16,-1.15,-1
7/9/2010,9.42,-1.15,-1
7/10/2010,15.51,-1.15,-1
7/11/2010,18.16,-1.15,-1
7/12/2010,16,-1.14,-1
7/13/2010,19.64,-1.14,-1
7/14/2010,23.08,-1.14,-1
7/15/2010,25.79,-1.14,-1
7/16/2010,22.53,-1.14,-1
7/17/2010,17.79,-1.14,-1
7/18/2010,16.68,-1.14,-1
7/19/2010,19.02,-1.18,-1
7/20/2010,18.77,-1.18,-1
7/21/2010,11.33,-1.18,-1
7/22/2010,15.02,-1.18,-1
7/23/2010,22.41,-1.18,-1
7/24/2010,24.07,-1.18,-1
7/25/2010,28.99,-1.18,-1
7/26/2010,35.02,-1.31,-1
7/27/2010,34.1,-1.31,-1
7/28/2010,24.01,-1.31,-1
7/29/2010,24.01,-1.31,-1
7/30/2010,29.79,-1.31,-1
7/31/2010,23.88,-1.31,-1
8/1/2010,15.23,-1.31,-1
8/2/2010,-3.16,-1.2,0
8/3/2010,-6.43,-1.2,0
8/4/2010,2.31,-1.2,0
8/5/2010,18.75,-1.2,-1
8/6/2010,18.33,-1.2,-1
8/7/2010,9.41,-1.2,-1
8/8/2010,16.51,-1.2,-1
8/9/2010,33.26,-1.18,-1
8/10/2010,29.62,-1.18,-1
8/11/2010,12.38,-1.18,-1
8/12/2010,4.07,-1.18,0
8/13/2010,2,-1.18,0
8/14/2010,7.1,-1.18,0
8/15/2010,20.15,-1.18,-1
8/16/2010,14.75,-1.34,-1
8/17/2010,26.22,-1.34,-1
8/18/2010,25.13,-1.34,-1
8/19/2010,25.07,-1.34,-1
8/20/2010,30.47,-1.34,-1
8/21/2010,31.62,-1.34,-1
8/22/2010,24.16,-1.34,-1
8/23/2010,21.67,-1.6,-1
8/24/2010,21.73,-1.6,-1
8/25/2010,19.6,-1.6,-1
8/26/2010,26.34,-1.6,-1
8/27/2010,29.5,-1.6,-1
8/28/2010,16.45,-1.6,-1
8/29/2010,5.04,-1.6,0
8/30/2010,7.46,-1.58,0
8/31/2010,23.25,-1.58,-1
9/1/2010,32.8,-1.58,-1
9/2/2010,34.41,-1.58,-1
9/3/2010,41.66,-1.58,-1
9/4/2010,43.5,-1.58,-1
9/5/2010,30.13,-1.58,-1
9/6/2010,22.46,-1.56,-1
9/7/2010,23.53,-1.56,-1
9/8/2010,20.86,-1.56,-1
9/9/2010,19.97,-1.56,-1
9/10/2010,18.66,-1.56,-1
9/11/2010,17.35,-1.56,-1
9/12/2010,13.91,-1.56,-1
9/13/2010,22.11,-1.62,-1
9/14/2010,37.32,-1.62,-1
9/15/2010,22.82,-1.62,-1
9/16/2010,19.79,-1.62,-1
9/17/2010,25.38,-1.62,-1
9/18/2010,20.68,-1.62,-1
9/19/2010,27.1,-1.62,-1
9/20/2010,25.49,-1.52,-1
9/21/2010,18.54,-1.52,-1
9/22/2010,22.82,-1.52,-1
9/23/2010,29,-1.52,-1
9/24/2010,29,-1.52,-1
9/25/2010,30.66,-1.52,-1
9/26/2010,24.19,-1.52,-1
9/27/2010,23.24,-1.65,-1
9/28/2010,19.37,-1.65,-1
9/29/2010,26.33,-1.65,-1
9/30/2010,30.49,-1.65,-1
10/1/2010,28.62,-1.65,-1
10/2/2010,32.49,-1.65,-1
10/3/2010,34.49,-1.65,-1
10/4/2010,26.36,-1.88,-1
10/5/2010,19.98,-1.88,-1
10/6/2010,18.82,-1.88,-1
10/7/2010,21.92,-1.88,-1
10/8/2010,16.5,-1.88,-1
10/9/2010,20.24,-1.88,-1
10/10/2010,27.01,-1.88,-1
10/11/2010,21.01,-1.85,-1
10/12/2010,8.12,-1.85,-1
10/13/2010,4.77,-1.85,0
10/14/2010,9.15,-1.85,-1
10/15/2010,29.78,-1.85,-1
10/16/2010,39.32,-1.85,-1
10/17/2010,24.43,-1.85,-1
10/18/2010,19.01,-1.77,-1
10/19/2010,25.27,-1.77,-1
10/20/2010,26.49,-1.77,-1
10/21/2010,28.17,-1.77,-1
10/22/2010,27.01,-1.77,-1
10/23/2010,34.23,-1.77,-1
10/24/2010,29.14,-1.77,-1
10/25/2010,15.34,-1.7,-1
10/26/2010,5.74,-1.7,0
10/27/2010,-6.06,-1.7,0
10/28/2010,-4.77,-1.7,0
10/29/2010,3.87,-1.7,0
10/30/2010,10.44,-1.7,-1
10/31/2010,13.21,-1.7,-1
11/1/2010,21.06,-1.76,-1
11/2/2010,25.96,-1.76,-1
11/3/2010,11.64,-1.76,-1
11/4/2010,11.13,-1.76,-1
11/5/2010,12.85,-1.76,-1
11/6/2010,8.33,-1.76,-1
11/7/2010,8.01,-1.76,-1
11/8/2010,15.59,-1.73,-1
11/9/2010,7.12,-1.73,0
11/10/2010,-1.78,-1.73,0
11/11/2010,2.54,-1.73,0
11/12/2010,21.5,-1.73,-1
11/13/2010,34.04,-1.73,-1
11/14/2010,19.15,-1.73,-1
11/15/2010,13.1,-1.81,-1
11/16/2010,22.14,-1.81,-1
11/17/2010,20.42,-1.81,-1
11/18/2010,5.21,-1.81,0
11/19/2010,18.32,-1.81,-1
11/20/2010,17.88,-1.81,-1
11/21/2010,21.5,-1.81,-1
11/22/2010,25.32,-1.79,-1
11/23/2010,31.17,-1.79,-1
11/24/2010,25.32,-1.79,-1
11/25/2010,14.69,-1.79,-1
11/26/2010,7.06,-1.79,0
11/27/2010,11.51,-1.79,-1
11/28/2010,17.24,-1.79,-1
11/29/2010,18.83,-1.74,-1
11/30/2010,22.39,-1.74,-1
12/1/2010,19.67,-1.74,-1
12/2/2010,20.81,-1.74,-1
12/3/2010,18.58,-1.74,-1
12/4/2010,27.3,-1.74,-1
12/5/2010,28.85,-1.74,-1
12/6/2010,30.83,-1.81,-1
12/7/2010,32.38,-1.81,-1
12/8/2010,30.72,-1.81,-1
12/9/2010,23.2,-1.81,-1
12/10/2010,15.36,-1.81,-1
12/11/2010,16.5,-1.81,-1
12/12/2010,22.47,-1.81,-1
12/13/2010,17.02,-1.78,-1
12/14/2010,11.62,-1.78,-1
12/15/2010,12.3,-1.78,-1
12/16/2010,23.56,-1.78,-1
12/17/2010,29.01,-1.78,-1
12/18/2010,20.81,-1.78,-1
12/19/2010,19.25,-1.78,-1
12/20/2010,18.73,-1.84,-1
12/21/2010,21.48,-1.84,-1
12/22/2010,35.19,-1.84,-1
12/23/2010,42.14,-1.84,-1
12/24/2010,34.04,-1.84,-1
12/25/2010,42.19,-1.84,-1
12/26/2010,42.45,-1.84,-1
12/27/2010,42.45,-1.83,-1
12/28/2010,43.8,-1.83,-1
12/29/2010,33.68,-1.83,-1
12/30/2010,27.19,-1.83,-1
12/31/2010,15.62,-1.83,-1
1/1/2011,3.49,-1.83,0
1/2/2011,3.73,-1.83,0
1/3/2011,15.22,-1.65,-1
1/4/2011,13.57,-1.65,-1
1/5/2011,12.63,-1.65,-1
1/6/2011,12.91,-1.65,-1
1/7/2011,13.29,-1.65,-1
1/8/2011,27.33,-1.65,-1
1/9/2011,27.09,-1.65,-1
1/10/2011,27.8,-1.87,-1
1/11/2011,31.05,-1.87,-1
1/12/2011,38.87,-1.87,-1
1/13/2011,27.42,-1.87,-1
1/14/2011,23.65,-1.87,-1
1/15/2011,31.76,-1.87,-1
1/16/2011,34.49,-1.87,-1
1/17/2011,23.75,-1.68,-1
1/18/2011,10.09,-1.68,-1
1/19/2011,16.3,-1.68,-1
1/20/2011,24.6,-1.68,-1
1/21/2011,15.74,-1.68,-1
1/22/2011,6.36,-1.68,0
1/23/2011,8.48,-1.68,-1
1/24/2011,23.23,-1.61,-1
1/25/2011,12.11,-1.61,-1
1/26/2011,-0.14,-1.61,0
1/27/2011,-0.61,-1.61,0
1/28/2011,17.44,-1.61,-1
1/29/2011,15.46,-1.61,-1
1/30/2011,18.52,-1.61,-1
1/31/2011,24.27,-1.37,-1
2/1/2011,30.02,-1.37,-1
2/2/2011,18.88,-1.37,-1
2/3/2011,20.27,-1.37,-1
2/4/2011,23.63,-1.37,-1
2/5/2011,26.61,-1.37,-1
2/6/2011,25.41,-1.37,-1
2/7/2011,6.77,-1.16,0
2/8/2011,7.97,-1.16,0
2/9/2011,10.09,-1.16,-1
2/10/2011,12.97,-1.16,-1
2/11/2011,10.33,-1.16,-1
2/12/2011,10.28,-1.16,-1
2/13/2011,16.14,-1.16,-1
2/14/2011,19.84,-1.31,-1
2/15/2011,16.52,-1.31,-1
2/16/2011,50.87,-1.31,-1
2/17/2011,55.43,-1.31,-1
2/18/2011,40.92,-1.31,-1
2/19/2011,28.92,-1.31,-1
2/20/2011,18.92,-1.31,-1
2/21/2011,7.64,-1.32,0
2/22/2011,9.37,-1.32,-1
2/23/2011,11.77,-1.32,-1
2/24/2011,22.86,-1.32,-1
2/25/2011,29.4,-1.32,-1
2/26/2011,34.63,-1.32,-1
2/27/2011,39.39,-1.32,-1
2/28/2011,27.57,-1.31,-1
3/1/2011,20.73,-1.31,-1
3/2/2011,17.95,-1.31,-1
3/3/2011,23.74,-1.31,-1
3/4/2011,19.1,-1.31,-1
3/5/2011,12.54,-1.31,-1
3/6/2011,4.16,-1.31,0
3/7/2011,7.85,-1.06,0
3/8/2011,14.5,-1.06,-1
3/9/2011,11.2,-1.06,-1
3/10/2011,20.1,-1.06,-1
3/11/2011,34.94,-1.06,-1
3/12/2011,39.73,-1.06,-1
3/13/2011,31.26,-1.06,-1
3/14/2011,26.18,-1.1,-1
3/15/2011,22.74,-1.1,-1
3/16/2011,17.85,-1.1,-1
3/17/2011,11.49,-1.1,-1
3/18/2011,3.97,-1.1,0
3/19/2011,5.26,-1.1,0
3/20/2011,7.75,-1.1,0
3/21/2011,14.45,-1.23,-1
3/22/2011,10.48,-1.23,-1
3/23/2011,13.07,-1.23,-1
3/24/2011,7.56,-1.23,0
3/25/2011,2.63,-1.23,0
3/26/2011,9,-1.23,-1
3/27/2011,16.18,-1.23,-1
3/28/2011,20.58,-1.09,-1
3/29/2011,26.9,-1.09,-1
3/30/2011,28.62,-1.09,-1
3/31/2011,38.39,-1.09,-1
4/1/2011,74.55,-1.09,-1
4/2/2011,62.15,-1.09,-1
4/3/2011,41.39,-1.09,-1
4/4/2011,40.95,-0.86,-1
4/5/2011,31.15,-0.86,-1
4/6/2011,18.38,-0.86,-1
4/7/2011,27.33,-0.86,-1
4/8/2011,37.28,-0.86,-1
4/9/2011,30.35,-0.86,-1
4/10/2011,15.43,-0.86,-1
4/11/2011,25.02,-0.81,-1
4/12/2011,31.15,-0.81,-1
4/13/2011,19.39,-0.81,-1
4/14/2011,18.17,-0.81,-1
4/15/2011,30.57,-0.81,-1
4/16/2011,28.91,-0.81,-1
4/17/2011,10.96,-0.81,-1
4/18/2011,7.71,-0.7,0
4/19/2011,15.79,-0.7,0
4/20/2011,8,-0.7,0
4/21/2011,7.14,-0.7,0
4/22/2011,18.53,-0.7,0
4/23/2011,22.13,-0.7,0
4/24/2011,12.62,-0.7,0
4/25/2011,6.42,-0.67,0
4/26/2011,18.02,-0.67,0
4/27/2011,19.54,-0.67,0
4/28/2011,11.68,-0.67,0
4/29/2011,14.35,-0.67,0
4/30/2011,10.6,-0.67,0
5/1/2011,6.22,-0.67,0
5/2/2011,-2.05,-0.65,0
5/3/2011,1.4,-0.65,0
5/4/2011,4.84,-0.65,0
5/5/2011,-2.59,-0.65,0
5/6/2011,-10.63,-0.65,0
5/7/2011,-3.35,-0.65,0
5/8/2011,-13.16,-0.65,0
5/9/2011,-17.06,-0.5,0
5/10/2011,-14.92,-0.5,0
5/11/2011,-9.48,-0.5,0
5/12/2011,-20.13,-0.5,0
5/13/2011,-10.55,-0.5,0
5/14/2011,14.73,-0.5,0
5/15/2011,10.74,-0.5,0
5/16/2011,-3.58,-0.33,0
5/17/2011,0.48,-0.33,0
5/18/2011,5.92,-0.33,0
5/19/2011,-1.44,-0.33,0
5/20/2011,0.78,-0.33,0
5/21/2011,16.33,-0.33,0
5/22/2011,15.8,-0.33,0
5/23/2011,7.07,-0.38,0
5/24/2011,14.27,-0.38,0
5/25/2011,17.64,-0.38,0
5/26/2011,9.21,-0.38,0
5/27/2011,9.75,-0.38,0
5/28/2011,15.95,-0.38,0
5/29/2011,9.67,-0.38,0
5/30/2011,3.92,-0.32,0
5/31/2011,9.29,-0.32,0
6/1/2011,2.18,-0.32,0
6/2/2011,-4.15,-0.32,0
6/3/2011,-6.96,-0.32,0
6/4/2011,-5.48,-0.32,0
6/5/2011,-0.7,-0.32,0
6/6/2011,13.07,-0.27,0
6/7/2011,24.53,-0.27,0
6/8/2011,21.09,-0.27,0
6/9/2011,14.41,-0.27,0
6/10/2011,9.42,-0.27,0
6/11/2011,0.28,-0.27,0
6/12/2011,-5.13,-0.27,0
6/13/2011,-7.24,-0.25,0
6/14/2011,-13.43,-0.25,0
6/15/2011,-21.37,-0.25,0
6/16/2011,-28.75,-0.25,0
6/17/2011,-30.79,-0.25,0
6/18/2011,-18.91,-0.25,0
6/19/2011,6.4,-0.25,0
6/20/2011,15.46,-0.28,0
6/21/2011,12.65,-0.28,0
6/22/2011,18.91,-0.28,0
6/23/2011,15.04,-0.28,0
6/24/2011,17.99,-0.28,0
6/25/2011,8.93,-0.28,0
6/26/2011,-8.72,-0.28,0
6/27/2011,-4.5,-0.36,0
6/28/2011,4.71,-0.36,0
6/29/2011,5.27,-0.36,0
6/30/2011,-6.54,-0.36,0
7/1/2011,-4.25,-0.36,0
7/2/2011,-0.92,-0.36,0
7/3/2011,10.16,-0.36,0
7/4/2011,8.92,-0.41,0
7/5/2011,3.88,-0.41,0
7/6/2011,10.16,-0.41,0
7/7/2011,5.29,-0.41,0
7/8/2011,-8.13,-0.41,0
7/9/2011,-9.66,-0.41,0
7/10/2011,-0.06,-0.41,0
7/11/2011,12.68,-0.23,0
7/12/2011,16.19,-0.23,0
7/13/2011,17.85,-0.23,0
7/14/2011,20.62,-0.23,0
7/15/2011,17.54,-0.23,0
7/16/2011,17.17,-0.23,0
7/17/2011,21.42,-0.23,0
7/18/2011,18.84,-0.39,0
7/19/2011,18.96,-0.39,0
7/20/2011,10.77,-0.39,0
7/21/2011,3.08,-0.39,0
7/22/2011,0.25,-0.39,0
7/23/2011,0.68,-0.39,0
7/24/2011,1.6,-0.39,0
7/25/2011,13.79,-0.37,0
7/26/2011,19.7,-0.37,0
7/27/2011,3.26,-0.37,0
7/28/2011,-1.17,-0.37,0
7/29/2011,5.91,-0.37,0
7/30/2011,21.17,-0.37,0
7/31/2011,25.98,-0.37,0
8/1/2011,11.47,-0.48,0
8/2/2011,0.85,-0.48,0
8/3/2011,-7.53,-0.48,0
8/4/2011,-12.26,-0.48,0
8/5/2011,-7.83,-0.48,0
8/6/2011,-3.22,-0.48,0
8/7/2011,6.55,-0.48,0
8/8/2011,6.8,-0.66,0
8/9/2011,8.07,-0.66,0
8/10/2011,8.92,-0.66,0
8/11/2011,15.11,-0.66,0
8/12/2011,15.23,-0.66,0
8/13/2011,5.83,-0.66,0
8/14/2011,-1.34,-0.66,0
8/15/2011,-5.22,-0.72,0
8/16/2011,2.18,-0.72,0
8/17/2011,7.89,-0.72,0
8/18/2011,4.79,-0.72,0
8/19/2011,-2.25,-0.72,0
8/20/2011,-3.34,-0.72,0
8/21/2011,-7.47,-0.72,0
8/22/2011,-7.47,-0.62,0
8/23/2011,-6.74,-0.62,0
8/24/2011,-9.41,-0.62,0
8/25/2011,-1.34,-0.62,0
8/26/2011,15.35,-0.62,0
8/27/2011,17.48,-0.62,0
8/28/2011,15.05,-0.62,0
8/29/2011,9.89,-0.6,0
8/30/2011,3.52,-0.6,0
8/31/2011,1.33,-0.6,0
9/1/2011,1.78,-0.6,0
9/2/2011,10.82,-0.6,0
9/3/2011,12.12,-0.6,0
9/4/2011,7.49,-0.6,0
9/5/2011,6.9,-0.63,0
9/6/2011,9.33,-0.63,0
9/7/2011,8.38,-0.63,0
9/8/2011,13.49,-0.63,0
9/9/2011,12.01,-0.63,0
9/10/2011,12.12,-0.63,0
9/11/2011,5.17,-0.63,0
9/12/2011,-4.1,-0.77,0
9/13/2011,-10.34,-0.77,0
9/14/2011,-7.25,-0.77,0
9/15/2011,1.31,-0.77,0
9/16/2011,6.48,-0.77,0
9/17/2011,20.68,-0.77,0
9/18/2011,24.72,-0.77,0
9/19/2011,17.29,-0.81,-1
9/20/2011,17.59,-0.81,-1
9/21/2011,13.61,-0.81,-1
9/22/2011,4.28,-0.81,0
9/23/2011,3.33,-0.81,0
9/24/2011,12.84,-0.81,-1
9/25/2011,24.13,-0.81,-1
9/26/2011,22.05,-0.88,-1
9/27/2011,25.02,-0.88,-1
9/28/2011,21.28,-0.88,-1
9/29/2011,20.27,-0.88,-1
9/30/2011,19.73,-0.88,-1
10/1/2011,18.5,-0.88,-1
10/2/2011,20.37,-0.88,-1
10/3/2011,12.89,-1.03,-1
10/4/2011,7.67,-1.03,0
10/5/2011,-0.65,-1.03,0
10/6/2011,-11.73,-1.03,0
10/7/2011,-14.18,-1.03,0
10/8/2011,-11.54,-1.03,0
10/9/2011,0.13,-1.03,0
10/10/2011,7.22,-0.94,0
10/11/2011,13.6,-0.94,-1
10/12/2011,20.69,-0.94,-1
10/13/2011,9.02,-0.94,-1
10/14/2011,10.12,-0.94,-1
10/15/2011,1.61,-0.94,0
10/16/2011,3.03,-0.94,0
10/17/2011,8.38,-0.87,-1
10/18/2011,15.66,-0.87,-1
10/19/2011,26.23,-0.87,-1
10/20/2011,24.49,-0.87,-1
10/21/2011,26.81,-0.87,-1
10/22/2011,22.3,-0.87,-1
10/23/2011,18.37,-0.87,-1
10/24/2011,11.09,-1.19,-1
10/25/2011,-1.23,-1.19,0
10/26/2011,8.89,-1.19,-1
10/27/2011,12.05,-1.19,-1
10/28/2011,11.41,-1.19,-1
10/29/2011,7.02,-1.19,0
10/30/2011,11.41,-1.19,-1
10/31/2011,10.57,-1.26,-1
11/1/2011,3.62,-1.26,0
11/2/2011,0.7,-1.26,0
11/3/2011,9.54,-1.26,-1
11/4/2011,-1.78,-1.26,0
11/5/2011,-0.26,-1.26,0
11/6/2011,9.29,-1.26,-1
11/7/2011,10.81,-1.29,-1
11/8/2011,13.04,-1.29,-1
11/9/2011,13.87,-1.29,-1
11/10/2011,9.1,-1.29,-1
11/11/2011,1.78,-1.29,0
11/12/2011,7.12,-1.29,0
11/13/2011,10.56,-1.29,-1
11/14/2011,14.82,-1.23,-1
11/15/2011,10.37,-1.23,-1
11/16/2011,0.51,-1.23,0
11/17/2011,-4.65,-1.23,0
11/18/2011,-2.48,-1.23,0
11/19/2011,17.3,-1.23,-1
11/20/2011,16.35,-1.23,-1
11/21/2011,13.04,-1.22,-1
11/22/2011,29.58,-1.22,-1
11/23/2011,31.68,-1.22,-1
11/24/2011,19.85,-1.22,-1
11/25/2011,18.32,-1.22,-1
11/26/2011,20.23,-1.22,-1
11/27/2011,26.85,-1.22,-1
11/28/2011,34.67,-1.17,-1
11/29/2011,30.79,-1.17,-1
11/30/2011,7.19,-1.17,0
12/1/2011,9.86,-1.17,-1
12/2/2011,15.67,-1.17,-1
12/3/2011,13.86,-1.17,-1
12/4/2011,20.29,-1.17,-1
12/5/2011,25.74,-1.13,-1
12/6/2011,27.09,-1.13,-1
12/7/2011,23.4,-1.13,-1
12/8/2011,23.35,-1.13,-1
12/9/2011,16.81,-1.13,-1
12/10/2011,2.13,-1.13,0
12/11/2011,-3.22,-1.13,0
12/12/2011,7.68,-1,0
12/13/2011,20.97,-1,-1
12/14/2011,26.31,-1,-1
12/15/2011,27.71,-1,-1
12/16/2011,33.52,-1,-1
12/17/2011,28.34,-1,-1
12/18/2011,18.32,-1,-1
12/19/2011,19.67,-0.99,-1
12/20/2011,23.51,-0.99,-1
12/21/2011,22.68,-0.99,-1
12/22/2011,27.19,-0.99,-1
12/23/2011,34.36,-0.99,-1
12/24/2011,44.79,-0.99,-1
12/25/2011,49.2,-0.99,-1
12/26/2011,41,-0.96,-1
12/27/2011,30.2,-0.96,-1
12/28/2011,27.4,-0.96,-1
12/29/2011,18.63,-0.96,-1
12/30/2011,9.44,-0.96,-1
12/31/2011,1.92,-0.96,0
1/1/2012,0.48,-0.96,0
1/2/2012,9.52,-1.02,-1
1/3/2012,8.2,-1.02,-1
1/4/2012,6.84,-1.02,0
1/5/2012,2.31,-1.02,0
1/6/2012,-4,-1.02,0
1/7/2012,-16.15,-1.02,0
1/8/2012,-16.86,-1.02,0
1/9/2012,-7.77,-1.05,0
1/10/2012,-1.69,-1.05,0
1/11/2012,-4.99,-1.05,0
1/12/2012,-3.2,-1.05,0
1/13/2012,1.09,-1.05,0
1/14/2012,3.16,-1.05,0
1/15/2012,8.81,-1.05,-1
1/16/2012,17.11,-1.07,-1
1/17/2012,19.7,-1.07,-1
1/18/2012,14.33,-1.07,-1
1/19/2012,11.64,-1.07,-1
1/20/2012,21.16,-1.07,-1
1/21/2012,28.18,-1.07,-1
1/22/2012,27.61,-1.07,-1
1/23/2012,23.32,-1.05,-1
1/24/2012,35.43,-1.05,-1
1/25/2012,46.03,-1.05,-1
1/26/2012,41.7,-1.05,-1
